Time,Time Delta,oa_temp,ef4cmd,ef4opr,filter,freeze,humvalve,hwrtemp,hwvalve,outair,outaircmd,preheatintemp,preheatouttemp,preheattemp,preheatvalve,satemp,sfancmd,sfanopr,sfanstatic,sfansuc,sfanvfd,smoke,spacehumid,spacetemp,supplyhumid,vfdalarm,cwrtemp,cwvalve,face,rm433cwrtemp,rm433cwvalve,rm433temp,rm433tempalarm,rm609cwrtemp,rm609cwvalve,rm609temp,cfclevel,chillercmd,comp1oper,comp2oper,cwstemp,highsidepress,isovalves,lowsidepress,pump3cmd,pump3oper,mainchillercmd,pump5cmd,pump5oper,hhwsetpoint,hwstemp,oatmanadj,pump1acmd,pump1aoper,pump1bcmd,pump1boper,pump4cmd,pump4oper,steamvalve,valveposition,entrancelights,flr3lights,flr4lights,flr4temp,flr5lights,flr6lights,flr6temp,instrumentair,toiletexcmd,toiletexopr,pump6cmd,pump6oper,pump2cmd,pump2oper
2017-03-14 10:31:48.002878,1756.191541,20.74,On,On,Off,Normal,0.00,149.18,50.64,Open,Open,29.61,29.97,49.44,100.00,64.53,On,On,On,On,80.0,On,15.70,66.08,7.20,On,249.45,0.00,51.87,61.92,0.00,68.38,Normal,59.85,5.55,71.72,0.0,On,Off,Off,77.49,223.0,Secondary,209.5,On,On,Off,Off,Off,147.41,151.30,20.74,On,On,On,On,Off,Off,8.72,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:31:50.902639,1758.952603,20.74,On,On,Off,Normal,0.00,149.18,50.64,Open,Open,29.61,29.97,49.44,100.00,64.53,On,On,On,On,80.0,On,15.70,66.08,7.20,On,249.45,0.00,51.87,61.92,0.00,68.38,Normal,59.85,5.55,71.72,0.0,On,Off,Off,77.49,223.0,Secondary,209.5,On,On,Off,Off,Off,147.41,151.30,20.74,On,On,On,On,Off,Off,8.72,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:31:53.664982,1762.292729,20.74,On,On,Off,Normal,0.00,149.01,50.64,Open,Open,29.61,29.97,49.44,100.00,64.53,On,On,On,On,80.0,On,15.70,66.08,7.20,On,249.45,0.00,51.87,61.92,0.00,68.38,Normal,59.64,5.55,71.78,0.0,On,Off,Off,77.49,223.0,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:31:57.004182,1765.262109,20.74,On,On,Off,Normal,0.00,149.01,50.64,Open,Open,29.61,29.97,49.44,100.00,64.53,On,On,On,On,80.0,On,15.70,67.37,7.20,On,249.45,0.00,51.87,61.92,0.00,68.38,Normal,59.64,4.14,71.78,0.0,On,Off,Off,77.49,223.0,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:31:59.974397,1768.054113,20.74,On,On,Off,Normal,0.00,149.01,50.64,Open,Open,29.61,29.97,49.44,100.00,64.53,On,On,On,On,80.0,On,15.69,67.37,7.20,On,249.45,0.00,51.87,61.92,0.00,68.38,Normal,59.64,4.14,71.78,0.0,On,Off,Off,77.49,223.0,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:02.766390,1770.868641,20.74,On,On,Off,Normal,0.00,149.01,50.62,Open,Open,29.61,29.97,49.30,100.00,64.52,On,On,On,On,80.0,On,15.69,67.37,7.29,On,249.45,0.00,51.70,62.09,0.00,68.39,Normal,59.64,4.14,71.78,0.0,On,Off,Off,77.49,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:05.580275,1773.861569,20.74,On,On,Off,Normal,0.00,149.01,50.62,Open,Open,29.61,29.97,49.30,100.00,64.52,On,On,On,On,80.0,On,15.69,67.37,7.29,On,249.45,0.00,51.70,62.09,0.00,68.39,Normal,59.85,4.14,71.81,0.0,On,Off,Off,77.49,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:08.573755,1776.809096,20.74,On,On,Off,Normal,0.00,149.01,50.62,Open,Open,29.61,29.97,49.30,100.00,64.52,On,On,On,On,80.0,On,15.69,67.37,7.29,On,249.45,0.00,51.70,62.09,0.00,68.39,Normal,59.85,6.08,71.81,0.0,On,Off,Off,77.49,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:11.519776,1779.702434,20.74,On,On,Off,Normal,0.00,149.01,50.62,Open,Open,29.61,29.97,49.30,100.00,64.52,On,On,On,On,80.0,On,15.69,66.13,7.29,On,249.45,0.00,51.70,62.09,0.00,68.39,Normal,59.85,6.08,71.81,0.0,On,Off,Off,77.45,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:14.411288,1782.81835,20.74,On,On,Off,Normal,0.00,149.01,50.62,Open,Open,29.61,29.97,49.30,100.00,64.52,On,On,On,On,80.0,On,15.69,66.13,7.29,On,249.45,0.00,51.70,62.09,0.00,68.39,Normal,59.85,6.08,71.81,0.0,On,Off,Off,77.45,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:17.526122,1785.644057,20.74,On,On,Off,Normal,0.00,149.01,50.88,Open,Open,29.61,29.97,49.57,100.00,64.45,On,On,On,On,80.0,On,15.73,66.13,7.23,On,249.45,0.00,51.91,61.77,0.00,68.43,Normal,59.85,6.08,71.81,0.0,On,Off,Off,77.45,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:20.368355,1788.471035,20.74,On,On,Off,Normal,0.00,149.01,50.88,Open,Open,29.61,29.97,49.57,100.00,64.45,On,On,On,On,80.0,On,15.73,66.13,7.23,On,249.45,0.00,51.91,61.77,0.00,68.43,Normal,59.85,6.08,71.81,0.0,On,Off,Off,77.45,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:23.195331,1791.202778,20.74,On,On,Off,Normal,0.00,149.01,50.88,Open,Open,29.61,29.97,49.57,100.00,64.45,On,On,On,On,80.0,On,15.73,66.13,7.23,On,249.45,0.00,51.91,61.77,0.00,68.43,Normal,59.85,6.08,71.81,0.0,On,Off,Off,77.45,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:25.914628,1794.024669,20.74,On,On,Off,Normal,0.00,149.01,50.88,Open,Open,29.61,29.97,49.57,100.00,64.45,On,On,On,On,80.0,On,15.73,66.13,7.23,On,249.45,0.00,51.91,61.77,0.00,68.43,Normal,59.88,6.08,71.75,0.0,On,Off,Off,77.45,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,151.09,20.74,On,On,On,On,Off,Off,8.73,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:28.752505,1796.894596,20.74,On,On,Off,Normal,0.00,148.72,50.88,Open,Open,29.61,29.97,49.57,100.00,64.45,On,On,On,On,80.0,On,15.73,66.13,7.23,On,249.45,0.00,51.91,61.77,0.00,68.43,Normal,59.88,4.28,71.75,0.0,On,Off,Off,77.38,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.68,20.74,On,On,On,On,Off,Off,8.75,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:31.619285,1799.976094,20.74,On,On,Off,Normal,0.00,148.72,50.88,Open,Open,29.61,29.97,49.13,100.00,64.48,On,On,On,On,80.0,On,15.56,64.01,7.28,On,249.45,0.00,51.91,62.07,0.00,68.46,Normal,59.88,4.28,71.75,0.0,On,Off,Off,77.38,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.68,20.74,On,On,On,On,Off,Off,8.75,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:34.707560,1803.093989,20.74,On,On,Off,Normal,0.00,148.72,50.73,Open,Open,29.61,29.97,49.13,100.00,64.48,On,On,On,On,80.0,On,15.56,64.01,7.28,On,249.45,0.00,51.95,62.07,0.00,68.46,Normal,59.88,4.28,71.75,0.0,On,Off,Off,77.38,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.68,20.74,On,On,On,On,Off,Off,8.75,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:37.806325,1806.287881,20.74,On,On,Off,Normal,0.00,148.72,50.73,Open,Open,29.61,29.97,49.13,100.00,64.48,On,On,On,On,80.0,On,15.56,64.01,7.28,On,249.45,0.00,51.95,62.07,0.00,68.46,Normal,59.88,4.28,71.75,0.0,On,Off,Off,77.38,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.68,20.74,On,On,On,On,Off,Off,8.75,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:41.009811,1809.290452,20.74,On,On,Off,Normal,0.00,148.72,50.73,Open,Open,29.61,29.97,49.13,100.00,64.48,On,On,On,On,80.0,On,15.56,64.01,7.28,On,249.45,0.00,51.95,62.07,0.00,68.46,Normal,59.88,0.00,71.77,0.0,On,Off,Off,77.38,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.68,20.74,On,On,On,On,Off,Off,8.75,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:44.003591,1812.158402,20.74,On,On,Off,Normal,0.00,148.52,50.73,Open,Open,29.61,29.97,49.13,100.00,64.48,On,On,On,On,80.0,On,15.67,64.01,7.28,On,249.45,0.00,51.95,62.07,0.00,68.46,Normal,59.88,0.00,71.77,0.0,On,Off,Off,77.38,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.44,20.74,On,On,On,On,Off,Off,8.86,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:46.882849,1815.005017,20.74,On,On,Off,Normal,0.00,148.52,50.68,Open,Open,29.61,29.97,49.26,100.00,64.46,On,On,On,On,80.0,On,15.67,66.40,7.25,On,249.45,0.00,51.70,61.80,0.00,68.49,Normal,59.88,0.00,71.77,0.0,On,Off,Off,77.34,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.44,20.74,On,On,On,On,Off,Off,8.86,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:49.716752,1817.781642,20.74,On,On,Off,Normal,0.00,148.52,50.68,Open,Open,29.61,29.97,49.26,100.00,64.46,On,On,On,On,80.0,On,15.67,66.40,7.25,On,249.45,0.00,51.70,61.80,0.00,68.49,Normal,59.88,0.00,71.77,0.0,On,Off,Off,77.34,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.44,20.74,On,On,On,On,Off,Off,8.86,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:52.508019,1820.658166,20.74,On,On,Off,Normal,0.00,148.52,50.68,Open,Open,29.61,29.97,49.26,100.00,64.46,On,On,On,On,80.0,On,15.67,66.40,7.25,On,249.45,0.00,51.70,61.80,0.00,68.49,Normal,59.88,0.00,71.77,0.0,On,Off,Off,77.34,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.44,20.74,On,On,On,On,Off,Off,8.86,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:32:55.386008,1823.731869,20.74,On,On,Off,Normal,0.00,148.52,50.68,Open,Open,29.61,29.97,49.26,100.00,64.46,On,On,On,On,80.0,On,15.75,66.40,7.25,On,249.45,0.00,51.70,61.80,0.00,68.49,Normal,59.84,4.21,71.88,0.0,On,Off,Off,77.34,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.44,20.74,On,On,On,On,Off,Off,8.86,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:33:01.396137,1829.482024,20.74,On,On,Off,Normal,0.00,148.27,50.67,Open,Open,29.61,29.97,47.39,100.00,64.23,On,On,On,On,80.0,On,15.75,66.40,7.24,On,249.45,0.00,51.65,61.87,0.00,68.48,Normal,59.84,4.21,71.88,0.0,On,Off,Off,77.34,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.12,20.74,On,On,On,On,Off,Off,9.13,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:33:04.190583,1832.328346,20.74,On,On,Off,Normal,0.00,148.27,50.67,Open,Open,29.61,29.97,47.39,100.00,64.23,On,On,On,On,80.0,On,15.75,66.28,7.24,On,249.45,0.00,51.65,61.87,0.00,68.48,Normal,59.84,4.21,71.88,0.0,On,Off,Off,77.34,222.9,Secondary,209.5,On,On,Off,Off,Off,147.41,150.12,20.74,On,On,On,On,Off,Off,9.13,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
