/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/spacesetpoint,AI,{ok},78.72 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/spacetemp,AI,{ok},71.91 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/boxflow,AI,{ok},452.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/flowsetpoint,AI,{ok},458.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/maxflow,AI,{ok},1200.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/spacesetpoint,AI,{ok},72.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm313/Graphic/spacetemp,AI,{ok},71.77 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/boxflow,AI,{ok},287.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/flowsetpoint,AI,{ok},315.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/maxflow,AI,{ok},1240.00 cfm,1,&nbsp
