Time,Time Delta,n_flow,s_flow,e_flow,w_flow,c_flow,b_flow
52:16.2,45403.38811,724.0,1078.0,2377.0,1400.0,1925.0,3302.0
55:01.2,45568.40855,728.0,1136.0,2342.0,1586.0,1908.0,3478.0
57:30.2,45717.34407,796.0,1097.0,2450.0,1423.0,1931.0,3465.0
59:52.7,45859.91222,780.0,1072.0,2466.0,1349.0,1916.0,3154.0
01:58.2,45985.4024,725.0,1103.0,2368.0,1313.0,1937.0,3170.0
04:41.9,46149.03276,730.0,1168.0,2355.0,1478.0,1935.0,3139.0
06:45.2,46272.36281,728.0,1119.0,2392.0,1511.0,1907.0,3250.0
09:36.8,46443.94772,723.0,1078.0,2400.0,1465.0,1948.0,3375.0
12:28.2,46615.38852,726.0,1103.0,2472.0,1304.0,1937.0,3413.0
15:11.7,46778.85387,724.0,1144.0,2344.0,1433.0,1948.0,3381.0
17:29.0,46916.18473,723.0,1086.0,2451.0,1572.0,1913.0,3452.0
20:25.3,47092.42981,791.0,1234.0,2460.0,1423.0,1932.0,3472.0
22:51.5,47238.66817,788.0,1175.0,2534.0,1536.0,1930.0,3228.0
25:48.8,47415.96931,771.0,1075.0,2461.0,1420.0,1920.0,3024.0
28:41.9,47589.04521,723.0,1049.0,2375.0,1410.0,1913.0,3268.0
30:45.2,47712.36727,727.0,1042.0,2380.0,1440.0,1917.0,3348.0
33:36.8,47883.94008,720.0,1118.0,2419.0,1518.0,1922.0,3219.0
35:40.4,48007.53015,719.0,1064.0,2434.0,1439.0,1913.0,3264.0
37:44.3,48131.47524,722.0,1032.0,2434.0,1422.0,1922.0,3432.0
40:05.8,48272.93833,725.0,1041.0,2381.0,1356.0,1928.0,3421.0
42:09.3,48396.4694,726.0,1047.0,2426.0,1449.0,1927.0,3201.0
45:00.8,48568.00921,722.0,1084.0,2350.0,1352.0,1934.0,3042.0
47:52.3,48739.46401,791.0,898.0,2455.0,1606.0,1941.0,3069.0
50:43.3,48910.5008,775.0,1085.0,2499.0,1752.0,1944.0,3191.0
53:34.8,49081.9486,708.0,1072.0,2500.0,1491.0,1940.0,3262.0
56:27.8,49254.9615,706.0,1020.0,2398.0,1559.0,1943.0,3457.0
59:19.4,49426.60632,706.0,1005.0,2349.0,1533.0,1917.0,3357.0
02:11.0,49598.14913,705.0,1007.0,2381.0,1497.0,1909.0,3410.0
05:02.3,49769.46893,707.0,1051.0,2362.0,1444.0,1890.0,3273.0
07:06.6,49893.74596,707.0,1046.0,2418.0,1464.0,1879.0,2950.0
09:57.8,50064.94075,793.0,986.0,2446.0,1587.0,1903.0,2952.0
12:01.4,50188.54582,779.0,1021.0,2466.0,1549.0,1938.0,3091.0
14:52.8,50359.94663,715.0,1060.0,2353.0,1363.0,1922.0,3298.0
16:56.3,50483.45569,709.0,995.0,2340.0,1341.0,1935.0,3321.0
19:44.2,50651.36429,709.0,1009.0,2473.0,1581.0,1939.0,3298.0
22:03.9,50791.04728,711.0,965.0,2504.0,1469.0,1899.0,3476.0
24:16.3,50923.52186,722.0,1007.0,2505.0,1470.0,1889.0,3199.0
26:48.2,51075.35754,720.0,1062.0,2405.0,1527.0,1930.0,3166.0
28:58.9,51206.05702,725.0,1003.0,2385.0,1484.0,1939.0,3135.0
31:50.3,51377.52383,722.0,990.0,2524.0,1475.0,1916.0,3235.0
34:14.9,51522.0991,701.0,987.0,2427.0,1749.0,1916.0,3244.0
37:06.5,51693.65591,707.0,1016.0,2365.0,1443.0,1944.0,3025.0
39:10.3,51817.51699,707.0,994.0,2367.0,1423.0,1896.0,3165.0
42:01.4,51988.60978,706.0,961.0,2411.0,1427.0,1899.0,3292.0
44:58.9,52166.04293,706.0,977.0,2402.0,1504.0,1916.0,3317.0
47:32.5,52319.68572,710.0,1016.0,2413.0,1621.0,1900.0,2930.0
49:48.0,52455.19747,709.0,975.0,2413.0,1641.0,1899.0,3196.0
51:51.3,52578.52152,765.0,958.0,2465.0,1633.0,1911.0,3097.0
54:42.9,52750.12034,772.0,989.0,2461.0,1520.0,1924.0,3211.0
56:58.5,52885.63909,726.0,1020.0,2343.0,1604.0,1919.0,3162.0
59:02.0,53009.21616,794.0,1035.0,2342.0,1606.0,1887.0,3020.0
01:56.4,53183.60313,785.0,995.0,2449.0,1555.0,1923.0,3235.0
04:08.4,53315.58868,762.0,898.0,2401.0,1570.0,1892.0,3367.0
06:11.9,53439.04674,715.0,954.0,2392.0,1413.0,1922.0,3251.0
08:24.4,53571.6095,715.0,967.0,2362.0,1698.0,1922.0,3180.0
10:28.0,53695.20157,720.0,1082.0,2264.0,1479.0,1933.0,3309.0
12:34.9,53822.10983,722.0,911.0,2340.0,1346.0,1910.0,3293.0
15:00.3,53967.52214,719.0,894.0,2455.0,1438.0,1905.0,3261.0
17:20.0,54107.17713,725.0,880.0,2456.0,1275.0,1924.0,3062.0
19:32.4,54239.5797,724.0,974.0,2334.0,1400.0,1896.0,3046.0
21:36.0,54363.14677,722.0,974.0,2336.0,1493.0,1932.0,3217.0
24:27.5,54534.66558,721.0,937.0,2291.0,1494.0,1951.0,3247.0
26:44.5,54671.66642,721.0,894.0,2314.0,1405.0,1921.0,3319.0
28:50.5,54797.71863,722.0,925.0,2438.0,1392.0,1904.0,3205.0
31:03.2,54930.32921,698.0,943.0,2453.0,1346.0,1913.0,3222.0
33:54.5,55101.67001,717.0,933.0,2313.0,1417.0,1909.0,2917.0
35:58.0,55225.13908,789.0,893.0,2400.0,1383.0,1913.0,2931.0
38:01.6,55348.80215,784.0,891.0,2368.0,1417.0,1933.0,3060.0
40:24.6,55491.78233,714.0,981.0,2413.0,1397.0,1951.0,3310.0
42:28.0,55615.16238,720.0,991.0,2366.0,1270.0,1940.0,3337.0
44:52.5,55759.67565,773.0,989.0,2418.0,1497.0,1960.0,3427.0
46:55.9,55883.09771,709.0,981.0,2436.0,1509.0,1941.0,3377.0
49:14.5,56021.65063,702.0,952.0,2375.0,1386.0,1916.0,3184.0
51:18.0,56145.1887,687.0,1022.0,2345.0,1395.0,1901.0,3167.0
53:24.5,56271.68793,688.0,1030.0,2383.0,1385.0,1912.0,3366.0
55:28.0,56395.219,692.0,1007.0,2441.0,1289.0,1925.0,3328.0
57:33.1,56520.28215,719.0,978.0,2407.0,1302.0,1948.0,3054.0
00:08.1,56675.23002,794.0,1023.0,2369.0,1271.0,1936.0,3042.0
02:26.5,56813.66893,784.0,1103.0,2438.0,1407.0,1913.0,3201.0
05:11.6,56978.73838,742.0,1130.0,2439.0,1593.0,1912.0,3273.0
07:31.8,57119.01248,687.0,1047.0,2469.0,1535.0,1912.0,3377.0
09:50.5,57257.69842,720.0,972.0,2411.0,1381.0,1873.0,3274.0
12:32.6,57419.79769,722.0,1014.0,2294.0,1480.0,1902.0,3224.0
14:34.9,57542.08468,719.0,1056.0,2311.0,1356.0,1917.0,3336.0
16:38.5,57665.70375,694.0,1163.0,2332.0,1371.0,1914.0,3257.0
19:08.5,57815.65833,697.0,1194.0,2373.0,1463.0,1933.0,3091.0
21:12.2,57939.3354,716.0,1174.0,2305.0,1466.0,1900.0,3159.0
23:23.1,58070.3139,718.0,1189.0,2331.0,1723.0,1917.0,3353.0
25:26.6,58193.76196,721.0,1308.0,2357.0,1621.0,1971.0,3366.0
28:21.2,58368.37994,728.0,1187.0,2352.0,1592.0,1945.0,3085.0
30:25.2,58492.40904,792.0,1238.0,2390.0,1404.0,1926.0,3073.0
33:19.5,58666.67401,752.0,1171.0,2402.0,1443.0,1921.0,3307.0
36:13.6,58840.82897,746.0,1277.0,2307.0,1327.0,1930.0,3288.0
39:08.1,59015.23994,749.0,1226.0,2374.0,1381.0,1961.0,3165.0
42:17.5,59204.67578,735.0,1180.0,2401.0,1534.0,1926.0,3191.0
45:10.2,59377.35665,746.0,1194.0,2411.0,1366.0,1913.0,3294.0
47:24.3,59511.43732,736.0,1223.0,2326.0,1391.0,1918.0,3293.0
50:15.6,59682.75812,765.0,1233.0,2324.0,1513.0,1912.0,3334.0
52:18.1,59805.27713,703.0,1211.0,2423.0,1359.0,1928.0,3283.0
55:09.8,59976.95495,779.0,1139.0,2319.0,1294.0,1907.0,3279.0
58:01.3,60148.45376,782.0,1150.0,2292.0,1250.0,1924.0,3354.0
00:03.7,60270.87276,766.0,1129.0,2293.0,1368.0,1934.0,3215.0
02:55.1,60442.30857,733.0,1124.0,2336.0,1665.0,1929.0,3128.0
05:46.2,60613.42835,719.0,1173.0,2335.0,1696.0,1956.0,3375.0
08:40.8,60787.99343,720.0,1156.0,2375.0,1616.0,1902.0,3378.0
11:33.8,60960.93833,723.0,1204.0,2421.0,1538.0,1927.0,3285.0
14:10.9,61118.06931,726.0,1199.0,2369.0,1408.0,1928.0,3344.0
16:15.2,61242.42242,723.0,1194.0,2364.0,1424.0,1937.0,3376.0
18:33.7,61380.85234,711.0,1224.0,2378.0,1451.0,1909.0,3323.0
20:44.8,61511.94084,706.0,1181.0,2302.0,1384.0,1921.0,3249.0
22:52.5,61639.65715,711.0,1199.0,2281.0,1368.0,1918.0,3325.0
24:54.6,61761.77513,686.0,1155.0,2315.0,1552.0,1951.0,3325.0
26:56.9,61884.09713,688.0,1181.0,2311.0,1518.0,1934.0,3326.0
29:10.9,62018.08579,709.0,1161.0,2396.0,1524.0,1904.0,3366.0
31:18.7,62145.9291,708.0,1205.0,2493.0,1584.0,1901.0,3355.0
33:26.8,62273.97443,709.0,1229.0,2553.0,1436.0,1898.0,3392.0
35:33.6,62400.74168,707.0,1275.0,2609.0,1594.0,1907.0,3326.0
37:41.5,62528.708,674.0,1277.0,2614.0,1591.0,1907.0,3321.0
39:44.1,62651.26401,755.0,1275.0,2581.0,1422.0,1862.0,3303.0
41:49.0,62776.14715,742.0,1275.0,2590.0,1641.0,1855.0,3204.0
44:05.7,62912.89597,746.0,1335.0,2769.0,1639.0,1851.0,3287.0
46:10.7,63037.87912,866.0,1325.0,2747.0,1568.0,1865.0,3200.0
48:21.5,63168.7126,861.0,1368.0,2764.0,1563.0,1886.0,3201.0
50:25.4,63292.57669,863.0,1360.0,2778.0,1612.0,1910.0,3211.0
52:40.7,63427.86143,778.0,1366.0,2861.0,1593.0,1921.0,3350.0
54:48.8,63555.99675,772.0,1448.0,2871.0,1584.0,1914.0,3388.0
57:08.8,63695.98776,776.0,1447.0,2860.0,1565.0,1969.0,3407.0
00:00.3,63867.43457,759.0,1381.0,2889.0,1621.0,1988.0,3355.0
02:02.8,63990.01958,773.0,1435.0,2864.0,1717.0,1975.0,3198.0
04:54.3,64161.45138,833.0,1390.0,2835.0,1970.0,1925.0,3138.0
07:43.8,64330.94218,966.0,1478.0,2794.0,1761.0,1944.0,3126.0
10:05.6,64472.79629,935.0,1384.0,2887.0,1697.0,1962.0,3136.0
12:10.8,64598.00345,864.0,1351.0,2893.0,1670.0,1932.0,3177.0
15:02.2,64769.36025,784.0,1351.0,2874.0,1647.0,1976.0,3219.0
17:36.8,64923.9691,840.0,1365.0,2836.0,1662.0,1953.0,3317.0
19:47.9,65055.1076,837.0,1386.0,2885.0,1565.0,1986.0,3363.0
22:13.8,65200.95694,842.0,1362.0,2877.0,1661.0,1959.0,3336.0
24:33.7,65340.89094,896.0,1334.0,2924.0,1822.0,1941.0,3198.0
26:36.0,65463.18994,894.0,1352.0,2935.0,1812.0,1985.0,3030.0
29:27.4,65634.53874,909.0,1356.0,2957.0,1743.0,1984.0,3006.0
32:02.3,65789.4366,985.0,1360.0,2975.0,1828.0,1997.0,3090.0
34:23.4,65930.53367,955.0,1225.0,2955.0,1755.0,1974.0,3237.0
37:03.1,66090.2318,972.0,1450.0,2953.0,1692.0,1963.0,3381.0
39:54.8,66261.94963,929.0,1442.0,2904.0,1638.0,1927.0,3561.0
42:14.4,66401.55861,936.0,1403.0,2991.0,1596.0,1902.0,3572.0
44:16.7,66523.85361,1031.0,1479.0,3038.0,1718.0,1982.0,3444.0
46:20.3,66647.51168,1024.0,1476.0,3202.0,1725.0,1970.0,3412.0
48:23.9,66771.09975,1031.0,1471.0,3164.0,1706.0,1987.0,3159.0
50:33.4,66900.55415,976.0,1445.0,3064.0,1780.0,1961.0,3192.0
53:25.0,67072.21697,963.0,1447.0,3125.0,1880.0,1967.0,3449.0
56:19.3,67246.47994,970.0,1436.0,3132.0,1941.0,1955.0,3570.0
59:10.9,67418.10475,967.0,1365.0,3105.0,1758.0,1995.0,3552.0
02:02.5,67589.70157,971.0,1371.0,3059.0,1900.0,2037.0,3518.0
04:55.5,67762.67546,1091.0,1371.0,3113.0,1913.0,2003.0,3454.0
07:44.4,67931.54921,1072.0,1398.0,3062.0,1936.0,1962.0,3360.0
10:07.4,68074.54239,1044.0,1349.0,3153.0,2059.0,1975.0,3212.0
12:45.4,68232.61643,1097.0,1377.0,2889.0,2029.0,1962.0,3223.0
15:39.9,68407.12641,1017.0,1391.0,2784.0,2028.0,1983.0,3506.0
18:21.0,68568.18863,1051.0,1512.0,2919.0,2103.0,1984.0,3546.0
21:08.1,68735.26018,1129.0,1410.0,2794.0,2125.0,1971.0,3566.0
23:59.5,68906.71999,1081.0,1404.0,2716.0,2126.0,1961.0,3544.0
26:59.9,69087.12231,1011.0,1460.0,2765.0,2098.0,1961.0,3475.0
29:30.5,69237.70892,1105.0,1475.0,2749.0,2083.0,1949.0,3370.0
32:10.0,69397.21704,1050.0,1468.0,2813.0,2160.0,1982.0,3341.0
34:46.4,69553.54899,1033.0,1475.0,2782.0,2105.0,1970.0,3276.0
36:50.1,69677.23306,1033.0,1522.0,2821.0,2136.0,1953.0,3312.0
39:28.0,69835.18909,1103.0,1624.0,3047.0,2268.0,1925.0,3484.0
42:01.6,69988.73388,1080.0,1632.0,2993.0,2475.0,1972.0,3726.0
44:53.0,70160.13368,1150.0,1508.0,3003.0,2343.0,1987.0,3731.0
47:01.6,70288.74604,1024.0,1595.0,2941.0,2270.0,1985.0,3730.0
49:53.1,70460.27585,1027.0,1588.0,2795.0,2311.0,1971.0,3587.0
52:40.0,70627.17839,1107.0,1615.0,2907.0,2502.0,1986.0,3517.0
55:28.0,70795.142,1066.0,1483.0,2890.0,2409.0,1985.0,3407.0
57:58.4,70945.62661,1077.0,1476.0,2950.0,2143.0,1971.0,3348.0
00:00.9,71068.11761,1130.0,1466.0,3026.0,2227.0,1957.0,3366.0
02:31.4,71218.60322,1091.0,1507.0,3061.0,2185.0,1982.0,3501.0
05:23.2,71390.34504,1044.0,1506.0,3013.0,2267.0,2024.0,3309.0
08:11.4,71558.62176,1146.0,1437.0,3029.0,2318.0,1978.0,3440.0
10:40.5,71707.66328,1187.0,1458.0,3084.0,2273.0,1960.0,3533.0
13:38.5,71885.64546,1187.0,1465.0,3122.0,2238.0,2003.0,3515.0
19:20.8,72227.96704,1282.0,1478.0,3089.0,2233.0,2025.0,3497.0
22:15.6,72402.82905,1143.0,1463.0,3224.0,2223.0,2036.0,3412.0
24:22.2,72529.34728,1131.0,1462.0,3212.0,2132.0,2047.0,3532.0
26:57.2,72684.39015,1109.0,1518.0,3136.0,2102.0,2066.0,3633.0
26:57.2,72684.39015,1109.0,1518.0,3136.0,2102.0,2066.0,3633.0
41:04.4,73531.61261,1245.0,1562.0,3262.0,2129.0,1995.0,3600.0
43:06.9,73654.07661,1230.0,1545.0,3286.0,2138.0,2048.0,3636.0
45:58.1,73825.29441,1393.0,1513.0,3293.0,2141.0,2057.0,3673.0
48:01.6,73948.81047,1380.0,1519.0,3412.0,2129.0,2043.0,3705.0
50:08.0,74075.1497,1362.0,1520.0,3481.0,2112.0,2030.0,3600.0
52:11.5,74198.69376,1341.0,1506.0,3470.0,2133.0,2024.0,3570.0
54:45.2,74352.40356,1278.0,1505.0,3699.0,2099.0,1993.0,3541.0
57:39.7,74526.85753,1280.0,1534.0,3686.0,2111.0,2048.0,3565.0
00:29.1,74696.25322,1279.0,1536.0,3800.0,1993.0,2046.0,3603.0
03:20.7,74867.92004,1291.0,1553.0,3834.0,2139.0,2064.0,3586.0
05:39.2,75006.42396,1287.0,1548.0,3805.0,2526.0,2030.0,3629.0
08:30.8,75177.96093,1280.0,1518.0,3767.0,2166.0,2031.0,3820.0
11:22.7,75349.87176,1282.0,1554.0,3751.0,2089.0,2030.0,3827.0
14:14.1,75521.23557,1251.0,1589.0,3672.0,2179.0,2055.0,3738.0
16:17.7,75644.89164,1276.0,1556.0,3711.0,2136.0,2020.0,3678.0
18:50.7,75797.89139,1275.0,1504.0,3849.0,2060.0,2011.0,3679.0
21:42.3,75969.4382,1307.0,1436.0,3982.0,2138.0,2006.0,3663.0
23:46.1,76093.30729,1274.0,1552.0,3971.0,2252.0,2001.0,3678.0
25:49.7,76216.91636,1269.0,1585.0,3997.0,2158.0,2014.0,3720.0
28:02.1,76349.31393,1264.0,1601.0,4019.0,2094.0,2048.0,3790.0
30:07.0,76474.22307,1264.0,1625.0,3995.0,2169.0,2041.0,3767.0
32:43.7,76630.91604,1270.0,1528.0,4001.0,2127.0,2053.0,3780.0
35:20.1,76787.27298,1249.0,1541.0,4083.0,2135.0,2030.0,3805.0
38:09.9,76957.09269,1241.0,1561.0,4053.0,2098.0,2022.0,3745.0
41:01.3,77128.43649,1235.0,1557.0,4027.0,2003.0,2053.0,3611.0
43:55.7,77302.92647,1255.0,1565.0,4068.0,2052.0,2045.0,3623.0
46:49.8,77476.97243,1261.0,1600.0,4016.0,2130.0,2045.0,3674.0
49:41.6,77648.79725,1249.0,1577.0,3989.0,2265.0,2024.0,3683.0
51:45.4,77772.57633,1258.0,1527.0,3991.0,2230.0,2010.0,3808.0
54:37.1,77944.23915,1279.0,1450.0,3988.0,2095.0,2007.0,3912.0
57:31.8,78118.95615,1271.0,1450.0,3861.0,2258.0,2043.0,3763.0
59:35.2,78242.40921,1255.0,1463.0,3791.0,2256.0,2036.0,3884.0
02:04.2,78391.36973,1289.0,1529.0,3768.0,2202.0,2042.0,3781.0
04:53.7,78560.88642,1292.0,1495.0,3732.0,2166.0,1998.0,3771.0
07:20.8,78707.98192,1288.0,1487.0,3612.0,2428.0,1983.0,3761.0
10:13.7,78880.89781,1310.0,1495.0,3850.0,2250.0,2042.0,3853.0
12:18.3,79005.42993,1299.0,1512.0,3860.0,2331.0,2019.0,3873.0
15:10.3,79177.46277,1320.0,1552.0,3891.0,2464.0,2009.0,3774.0
17:32.3,79319.43889,1339.0,1597.0,4099.0,2545.0,2011.0,3683.0
19:40.4,79447.58422,1303.0,1589.0,4100.0,2735.0,2058.0,3575.0
21:52.3,79579.52377,1283.0,1581.0,4121.0,2482.0,2080.0,3649.0
23:57.2,79704.36091,1248.0,1582.0,4109.0,2483.0,2045.0,3652.0
26:14.3,79841.44575,1238.0,1563.0,3975.0,2542.0,2036.0,3583.0
28:18.0,79965.18583,1612.0,1540.0,3994.0,2468.0,2017.0,3591.0
30:24.4,80091.59106,1623.0,1545.0,4077.0,2524.0,2054.0,3601.0
32:31.4,80218.53532,1555.0,1590.0,4063.0,2517.0,2044.0,3617.0
34:41.0,80348.18873,1510.0,1595.0,4094.0,2641.0,2040.0,3622.0
36:50.3,80477.48813,1521.0,1650.0,4027.0,2512.0,2068.0,3620.0
39:02.3,80609.46068,1484.0,1657.0,3993.0,2498.0,2064.0,3613.0
41:14.8,80741.94226,1482.0,1620.0,4088.0,2525.0,2038.0,3667.0
43:22.3,80869.43855,1473.0,1643.0,4075.0,2557.0,2025.0,3642.0
45:29.0,80996.1508,1459.0,1669.0,4148.0,2545.0,2010.0,3452.0
48:02.3,81149.45456,1453.0,1668.0,4120.0,2588.0,2017.0,3555.0
50:08.3,81275.46577,1442.0,1662.0,4031.0,2600.0,2067.0,3558.0
52:16.3,81403.5111,1445.0,1658.0,4066.0,2564.0,2064.0,3563.0
54:23.1,81530.29835,1418.0,1655.0,4011.0,2582.0,2066.0,3410.0
56:28.4,81655.55251,1449.0,1629.0,3995.0,2572.0,2092.0,3444.0
58:34.2,81781.42271,1459.0,1590.0,4020.0,2651.0,2038.0,3550.0
00:40.3,81907.43492,1424.0,1672.0,3982.0,2624.0,2019.0,3548.0
02:42.4,82029.60291,1418.0,1692.0,3960.0,2662.0,2095.0,3611.0
04:50.4,82157.57123,1468.0,1617.0,3917.0,2558.0,2060.0,3627.0
06:57.2,82284.38948,1425.0,1614.0,3876.0,2623.0,2047.0,3605.0
09:02.4,82409.60467,1374.0,1575.0,3865.0,2666.0,2052.0,3653.0
11:16.3,82543.44432,1355.0,1592.0,3924.0,2681.0,2019.0,3707.0
13:24.3,82671.48765,1344.0,1736.0,3913.0,2763.0,1983.0,3724.0
15:31.0,82798.16889,1396.0,1695.0,3743.0,2658.0,2029.0,3711.0
17:37.3,82924.49612,1381.0,1690.0,3694.0,2622.0,2063.0,3593.0
20:42.7,83109.82972,1349.0,1671.0,3652.0,2595.0,2060.0,3593.0
22:52.4,83239.53814,1333.0,1678.0,3518.0,2631.0,2067.0,3541.0
24:59.5,83366.66941,1333.0,1784.0,3456.0,2600.0,2074.0,3417.0
27:06.3,83493.47166,1336.0,1796.0,3471.0,2526.0,2073.0,3417.0
29:14.4,83621.61999,1357.0,1801.0,3474.0,2709.0,2043.0,3459.0
31:21.8,83748.97328,1361.0,1789.0,3487.0,2882.0,2040.0,3481.0
33:28.4,83875.59752,1444.0,1880.0,3592.0,2656.0,2069.0,3464.0
35:36.7,84003.85985,1456.0,1828.0,3439.0,2693.0,2104.0,3575.0
37:40.6,84127.73194,1432.0,1861.0,3452.0,2661.0,2064.0,3650.0
39:47.4,84254.57919,1341.0,1728.0,3601.0,2673.0,2058.0,3691.0
41:52.4,84379.60435,1335.0,1710.0,3531.0,2600.0,2051.0,3732.0
43:58.4,84505.55355,1341.0,1686.0,3479.0,2620.0,2054.0,3734.0
46:02.0,84629.13062,1341.0,1748.0,3465.0,2601.0,2072.0,3730.0
48:07.4,84754.56679,1304.0,1808.0,3460.0,2596.0,2079.0,3800.0
50:12.5,84879.63395,1296.0,1858.0,3494.0,2639.0,2079.0,3836.0
52:20.4,85007.60926,1396.0,1812.0,3522.0,2633.0,2092.0,3720.0
54:28.4,85135.56758,1393.0,1832.0,3600.0,2805.0,2105.0,3599.0
56:34.4,85261.61579,1379.0,1935.0,3534.0,2621.0,2076.0,3608.0
58:38.1,85385.23386,1390.0,1902.0,3610.0,2607.0,2063.0,3612.0
00:50.4,85517.61944,1317.0,1811.0,3594.0,2621.0,2068.0,3673.0
02:58.5,85645.64876,1268.0,1804.0,3590.0,2573.0,2067.0,3688.0
05:04.4,85771.57996,1269.0,1778.0,3587.0,2639.0,2073.0,3669.0
07:11.6,85898.76733,1259.0,1932.0,3661.0,2589.0,2065.0,3613.0
09:25.4,86032.60099,1256.0,1821.0,3672.0,2572.0,2064.0,3562.0
11:42.5,86169.64882,1264.0,1746.0,3698.0,2539.0,2086.0,3520.0
13:46.1,86293.2739,1297.0,1781.0,3711.0,2552.0,2087.0,3468.0
15:52.5,86419.71613,1302.0,1810.0,3636.0,2545.0,2090.0,3429.0
17:58.4,86545.56933,1288.0,1771.0,3734.0,2523.0,2089.0,3487.0
20:02.1,86669.2344,1214.0,1776.0,3685.0,2529.0,2091.0,3503.0
22:20.5,86807.68232,1208.0,1629.0,3722.0,2535.0,2106.0,3544.0
24:27.5,86934.65558,1207.0,1662.0,3668.0,2542.0,2129.0,3582.0
26:33.0,87060.16376,1202.0,1688.0,3668.0,2589.0,2124.0,3411.0
28:39.0,87186.17697,1193.0,1647.0,3663.0,2581.0,2125.0,3465.0
31:34.0,87361.20598,1193.0,1647.0,3646.0,2581.0,2125.0,3457.0
34:25.6,87532.82879,1192.0,1533.0,3698.0,2517.0,2127.0,3455.0
36:55.9,87683.11239,1222.0,1676.0,3603.0,2552.0,2150.0,3510.0
39:01.0,87808.16954,1235.0,1658.0,3528.0,2545.0,2154.0,3521.0
41:52.5,87979.70535,1222.0,1593.0,3589.0,2510.0,2174.0,3388.0
43:56.0,88103.22542,1221.0,1582.0,3597.0,2513.0,2165.0,3410.0
46:49.1,88276.30832,1317.0,1578.0,3577.0,2556.0,2145.0,3392.0
49:34.5,88441.70078,1266.0,1610.0,3431.0,2554.0,2155.0,3377.0
53:14.5,88661.67536,1190.0,1575.0,3720.0,2494.0,2179.0,3455.0
55:55.5,88822.66157,1182.0,1589.0,3797.0,2543.0,2155.0,3342.0
59:23.9,89031.12149,1218.0,1557.0,3620.0,2464.0,2142.0,3323.0
02:03.7,89190.84263,1214.0,1605.0,3652.0,2432.0,2134.0,3472.0
04:57.3,89364.44556,1200.0,1546.0,3894.0,2211.0,2160.0,3486.0
07:18.6,89505.79873,1193.0,1529.0,3908.0,2151.0,2137.0,3492.0
10:12.6,89679.77869,1240.0,1434.0,3926.0,2426.0,2147.0,3502.0
12:25.1,89812.25926,1212.0,1402.0,4023.0,2306.0,2103.0,3532.0
15:17.1,89984.2791,1250.0,1367.0,4162.0,2284.0,2170.0,3417.0
17:26.5,90113.6755,1341.0,1421.0,4326.0,2228.0,2153.0,3417.0
19:30.0,90237.17957,1343.0,1414.0,4318.0,2240.0,2163.0,3415.0
22:05.1,90392.24844,1331.0,1380.0,4455.0,2374.0,2116.0,3531.0
24:31.1,90538.29979,1333.0,1333.0,4557.0,2282.0,2131.0,3612.0
26:34.6,90661.82586,1334.0,1307.0,4613.0,2287.0,2081.0,3615.0
29:09.6,90816.79972,1329.0,1294.0,4631.0,2212.0,2073.0,3647.0
32:01.0,90988.22452,1304.0,1362.0,4490.0,2368.0,2100.0,3641.0
34:04.7,91111.84159,1297.0,1374.0,4589.0,2286.0,2122.0,3654.0
36:36.6,91263.74228,1296.0,1272.0,4407.0,2252.0,2122.0,3630.0
39:20.1,91427.28064,1336.0,1186.0,4376.0,2277.0,2112.0,3489.0
41:52.2,91579.38534,1344.0,1235.0,4464.0,2253.0,2084.0,3489.0
44:22.6,91729.82494,1349.0,1195.0,4389.0,2202.0,2102.0,3442.0
47:03.4,91890.54613,1342.0,1183.0,4341.0,2315.0,2085.0,3284.0
49:08.7,92015.8343,1347.0,1119.0,4335.0,2257.0,2069.0,3399.0
51:43.0,92170.22913,1338.0,1147.0,4449.0,2192.0,2066.0,3463.0
53:46.7,92293.8882,1344.0,1175.0,4505.0,2076.0,2058.0,3533.0
56:06.6,92433.80221,1349.0,1168.0,4531.0,2177.0,2094.0,3520.0
58:56.8,92603.94994,1356.0,1177.0,4517.0,2200.0,2101.0,3407.0
01:40.7,92767.84231,1344.0,1192.0,4447.0,2376.0,2119.0,3394.0
04:28.8,92935.96493,1338.0,1251.0,4493.0,2377.0,2092.0,3341.0
06:48.6,93075.82793,1335.0,1260.0,4586.0,2333.0,2123.0,3323.0
08:52.2,93199.35109,1328.0,1248.0,4575.0,2261.0,2116.0,3309.0
11:21.3,93348.45361,1323.0,1185.0,4365.0,2263.0,2118.0,3323.0
14:09.7,93516.89325,1273.0,1146.0,4314.0,2260.0,2089.0,3324.0
17:01.2,93688.41306,1248.0,1236.0,4331.0,2254.0,2075.0,3334.0
19:55.7,93862.87604,1255.0,1255.0,4324.0,1915.0,2075.0,3323.0
22:51.7,94038.8531,1258.0,1177.0,4214.0,1955.0,2069.0,3083.0
25:08.7,94175.84194,1235.0,1163.0,4205.0,2017.0,2076.0,3203.0
27:31.7,94318.91912,1231.0,1126.0,4004.0,1906.0,2086.0,3246.0
30:02.3,94469.51974,1226.0,1125.0,3856.0,2090.0,2094.0,3305.0
32:55.6,94642.80465,1215.0,1198.0,3820.0,2199.0,2070.0,3307.0
35:47.1,94814.32446,1211.0,1307.0,3713.0,2078.0,2080.0,3308.0
37:52.3,94939.50362,1210.0,1318.0,3770.0,2067.0,2069.0,3359.0
40:43.8,95110.95042,1190.0,1224.0,3824.0,2056.0,2040.0,3529.0
