Time,Time Delta,n_temp,s_temp,e_temp,w_temp,c_temp,b_temp
26:44.1,126671.3194,71.7742105263158,72.0823076923077,72.49357142857141,72.6309090909091,66.46571428571427,0
28:48.2,126795.4165,71.77210526315787,72.09384615384614,72.49357142857143,72.63181818181818,66.46071428571427,0
31:14.1,126941.2899,71.77578947368423,72.09153846153845,72.47999999999999,72.64454545454545,66.44785714285715,0
33:51.2,127098.4109,71.77578947368421,72.04153846153847,72.49142857142857,72.63818181818182,66.45285714285714,0
35:54.7,127221.8739,71.77315789473684,72.05384615384615,72.47928571428571,72.66363636363636,66.44785714285715,0
38:02.8,127349.9883,71.77947368421053,72.05846153846154,72.48214285714285,72.63909090909091,66.42,0
40:09.2,127476.3865,71.7721052631579,72.07153846153845,72.44642857142857,72.66909090909091,66.44285714285715,0
42:17.2,127604.4238,71.77157894736841,72.09384615384616,72.45071428571428,72.66454545454545,66.43785714285714,0
44:20.6,127727.8119,71.77263157894735,72.0653846153846,72.43857142857142,72.66727272727272,66.44500000000001,0
46:37.2,127864.3427,71.77526315789471,72.08846153846153,72.4392857142857,72.67272727272726,66.455,0
48:55.1,128002.3276,71.76631578947368,72.08538461538461,72.43285714285715,72.69636363636363,66.47785714285713,0
50:58.7,128125.8416,71.7742105263158,72.07538461538459,72.42142857142856,72.68272727272726,66.48214285714285,0
53:03.1,128250.2648,71.76315789473684,72.07615384615383,72.43142857142857,72.68454545454544,66.46,0
55:15.1,128382.2953,71.7615789473684,72.07923076923076,72.43142857142857,72.68727272727273,66.4357142857143,0
57:21.2,128508.3425,71.75,72.06846153846153,72.41857142857143,72.67272727272726,66.42142857142856,0
59:24.7,128631.8876,71.74421052631578,72.05923076923075,72.41142857142857,72.6581818181818,66.45142857142856,0
01:42.0,128769.1874,71.74526315789473,72.06615384615384,72.41642857142857,72.64545454545454,66.42571428571429,0
03:51.3,128898.4808,71.74894736842106,72.06615384615384,72.41499999999999,72.62818181818182,66.4407142857143,0
05:54.7,129021.8909,71.75315789473684,72.06461538461538,72.425,72.63272727272728,66.445,0
08:02.7,129149.9253,71.74368421052633,72.08615384615383,72.41357142857143,72.61636363636363,66.45214285714285,0
10:09.8,129276.9436,71.73473684210525,72.07846153846154,72.40357142857142,72.63363636363636,66.45357142857142,0
12:23.4,129410.5312,71.73578947368419,72.10461538461537,72.39785714285713,72.63090909090909,66.43928571428572,0
14:30.0,129537.1865,71.72210526315789,72.08923076923075,72.41785714285713,72.62,66.41785714285716,0
16:39.3,129666.4669,71.73315789473683,72.10307692307691,72.42285714285715,72.62,66.41642857142857,0
18:42.8,129789.9299,71.73368421052632,72.09153846153845,72.40571428571427,72.62181818181818,66.415,0
20:55.4,129922.5365,71.74157894736841,72.09384615384616,72.38714285714285,72.63818181818182,66.43071428571429,0
23:03.3,130050.4728,71.74,72.1023076923077,72.38642857142858,72.63090909090909,66.42714285714285,0
25:06.9,130174.0519,71.7421052631579,72.10076923076923,72.38571428571429,72.61545454545454,66.43357142857143,0
27:13.3,130300.4891,71.74105263157894,72.09384615384614,72.40285714285714,72.60272727272728,66.41071428571429,0
29:25.3,130432.4527,71.73526315789472,72.06153846153846,72.40785714285714,72.62363636363636,66.42,0
31:28.8,130555.9917,71.72421052631577,72.07307692307693,72.405,72.61181818181818,66.43499999999999,0
33:41.3,130688.4963,71.7121052631579,72.05153846153847,72.39928571428571,72.61181818181818,66.43142857142857,0
35:46.3,130813.4835,71.7257894736842,72.04461538461538,72.4,72.62727272727273,66.43285714285715,0
